,lead_id,month,year,numberOfAppointments,numberOfCalls,callTimeMinute,numberofStatuses,hoursSinceCall,isCust
2862,13204,12,2019,2,15,30.38,4,11,0
2863,13210,12,2019,1,17,22.43,5,9,0
2864,13237,12,2019,2,4,26.07,4,0,0
2865,13239,12,2019,7,14,33.7,5,0,0
2866,13260,12,2019,3,12,85.98,3,0,1
2867,13261,12,2019,11,15,40.95,7,0,0
2868,13267,12,2019,1,13,44.92,3,0,0
2869,13275,12,2019,1,7,3.2,5,41,0
2870,13288,12,2019,7,11,64.87,7,38,0
2871,13322,12,2019,7,19,91.92,8,24,0
2872,13330,12,2019,2,23,42.72,11,22,0
2873,13332,12,2019,9,16,30.55,4,22,0
2874,13334,12,2019,6,14,122.73,5,24,0
2875,13336,12,2019,9,51,262.02,8,21,1
2876,13337,12,2019,12,15,28.53,3,21,0
2877,13341,12,2019,3,37,32.48,5,20,0
2878,13345,12,2019,3,4,20.75,2,19,0
2879,13346,12,2019,13,35,109.3,6,19,1
2880,13352,12,2019,8,18,135.75,5,18,0
2881,13364,12,2019,7,13,76.13,5,15,0
2882,13369,12,2019,8,26,92.6,5,13,0
2883,13373,12,2019,4,6,53.65,3,12,0
2884,13388,12,2019,4,5,63.6,4,8,0
2885,13397,12,2019,9,17,32.15,5,3,0
2886,13400,12,2019,1,3,11.85,3,2,0
2887,13406,12,2019,4,49,154.12,20,0,0
2888,13407,12,2019,7,17,91.23,6,0,1
2889,13409,12,2019,2,16,6.63,5,0,0
2890,13413,12,2019,1,6,144.75,3,0,1
2891,13415,12,2019,2,10,152.3,6,0,1
2892,13418,12,2019,1,11,40.18,5,0,0
2893,13434,12,2019,4,18,20.27,9,3,0
2894,13442,12,2019,3,15,114.08,3,0,1
2895,13445,12,2019,9,11,104.43,5,1,0
2896,13453,12,2019,3,12,111.78,4,0,1
2897,13459,12,2019,6,32,99.75,10,0,0
2898,13463,12,2019,2,12,19.05,8,0,0
2899,13467,12,2019,1,5,10.65,3,0,0
2900,13468,12,2019,1,8,39.88,2,185,0
2901,13471,12,2019,2,16,28.1,4,0,0
2902,13472,12,2019,3,10,110.97,8,0,0
2903,13475,12,2019,11,17,130.07,4,0,0
2904,13476,12,2019,6,7,105.23,7,0,0
2905,13486,12,2019,1,2,0.85,2,0,1
2906,13497,12,2019,13,15,28.98,4,2,0
2907,13502,12,2019,5,10,22.63,6,1,0
2908,13503,12,2019,5,3,5.87,3,1,0
2909,13504,12,2019,8,27,26.73,3,0,0
2910,13507,12,2019,1,20,207.55,4,0,1
2911,13511,12,2019,2,6,166.3,4,52,1
2912,13513,12,2019,12,23,73.68,4,0,0
2913,13515,12,2019,4,7,17.6,5,0,0
2914,13516,12,2019,1,6,20.45,3,0,0
2915,13519,12,2019,6,12,31.82,6,0,0
2916,13526,12,2019,3,7,99.05,4,52,1
2917,13528,12,2019,6,10,133.73,5,0,0
2918,13546,12,2019,5,11,129.7,8,0,0
2919,13549,12,2019,1,4,91.03,2,0,0
2920,13553,12,2019,1,7,16.45,3,0,0
2921,13568,1,2020,6,15,34.88,6,35,0
2922,13578,1,2020,2,3,12.78,2,27,0
2923,13586,1,2020,2,7,15.05,4,26,0
2924,13592,1,2020,2,12,144.95,6,26,1
2925,13593,1,2020,1,4,57.58,3,25,0
2926,13594,1,2020,12,15,34.68,2,25,0
2927,13596,1,2020,3,4,75.52,4,24,0
2928,13600,1,2020,1,6,1.73,3,23,0
2929,13601,1,2020,4,6,34.57,5,23,0
2930,13608,1,2020,10,15,24.25,4,22,0
2931,13630,1,2020,6,15,1.55,4,19,0
2932,13632,1,2020,1,5,12.65,3,18,0
2933,13633,1,2020,1,13,28.37,3,18,0
2934,13636,1,2020,3,11,6.55,5,20,0
2935,13644,1,2020,1,7,19.25,3,22,0
2936,13646,1,2020,4,8,26.57,6,19,0
2937,13659,1,2020,2,16,21.02,3,11,0
2938,13662,1,2020,2,9,77.3,4,12,0
2939,13663,1,2020,10,15,94.55,4,9,0
2940,13673,1,2020,7,53,292.62,10,2,1
2941,13679,1,2020,5,8,64.1,6,7,0
2942,13680,1,2020,16,33,136.25,5,9,1
2943,13692,1,2020,4,8,85.18,3,23,0
2944,13705,1,2020,9,12,97.6,6,0,0
2945,13706,1,2020,3,10,74.48,4,0,0
2946,13709,1,2020,10,15,16.38,3,1,0
2947,13710,1,2020,2,4,26.47,4,0,0
2948,13711,1,2020,5,8,96.58,6,0,0
2949,13713,1,2020,3,5,95.05,6,0,0
2950,13718,1,2020,2,5,14.3,5,0,0
2951,13730,1,2020,2,21,39.05,12,0,0
2952,13732,1,2020,2,15,12.65,10,0,0
2953,13733,1,2020,1,2,36.37,3,0,0
2954,13734,1,2020,3,11,21.25,6,121,0
2955,13746,1,2020,8,12,49.42,4,10,0
2956,13750,1,2020,1,13,40.32,9,1,0
2957,13757,1,2020,12,15,30.95,5,0,0
2958,13758,1,2020,14,15,8.33,7,0,0
2959,13760,1,2020,1,13,93.95,3,0,1
2960,13762,1,2020,3,6,32.1,5,0,0
2961,13763,1,2020,3,5,31.72,4,0,0
2962,13775,1,2020,1,3,29.33,3,6,0
2963,13777,1,2020,1,10,118.35,3,0,1
2964,13781,1,2020,8,17,156.38,7,0,0
2965,13783,1,2020,2,2,35.25,4,0,0
2966,13790,1,2020,9,10,27.13,2,0,0
2967,13791,1,2020,6,9,112.1,5,0,0
2968,13793,1,2020,5,12,25.53,4,0,0
2969,13796,1,2020,2,8,140.37,5,0,1
2970,13797,1,2020,2,3,14.07,2,0,0
2971,13805,1,2020,10,15,80.15,5,0,0
2972,13809,1,2020,2,15,15.92,5,0,0
2973,13811,1,2020,14,15,14.85,3,0,0
2974,13813,1,2020,1,10,2.72,6,0,0
2975,13816,1,2020,2,2,88.35,3,0,0
2976,13817,1,2020,3,17,40.17,15,0,0
2977,13818,1,2020,2,9,97.92,4,0,1
2978,13819,1,2020,17,27,134.6,7,0,1
2979,13820,1,2020,24,43,251.92,13,0,0
2980,13821,1,2020,1,5,40.9,6,0,0
2981,13822,1,2020,4,5,50.42,7,0,0
2982,13825,1,2020,2,3,13.75,4,16,0
2983,13837,1,2020,1,15,51.82,9,11,0
2984,13840,1,2020,3,11,39.05,4,10,0
2985,13845,1,2020,7,9,47.37,4,9,0
2986,13862,1,2020,3,7,58.63,5,0,1
2987,13863,1,2020,5,16,107.5,8,0,0
2988,13864,1,2020,3,21,26.08,5,1,0
2989,13874,1,2020,2,5,102.22,5,0,0
2990,13877,1,2020,3,5,97.77,4,0,0
2991,13879,1,2020,8,17,24.97,3,0,0
2992,13887,1,2020,4,5,75.45,6,45,0
2993,13889,1,2020,7,14,22.87,3,44,0
2994,13905,1,2020,9,10,188.67,9,39,0
2995,13911,1,2020,8,15,24.35,7,30,0
2996,13916,1,2020,1,12,22.55,4,30,0
2997,13924,1,2020,3,11,43.22,5,28,0
2998,13926,1,2020,3,5,11.02,3,27,0
2999,13931,1,2020,4,25,48.25,8,27,0
3000,13932,1,2020,10,15,10.78,2,27,0
3001,13935,1,2020,5,19,34.4,10,98,0
3002,13945,1,2020,3,4,27.88,4,25,0
3003,13951,1,2020,2,3,10.08,5,23,0
3004,13957,1,2020,10,15,38.37,4,22,0
3005,13958,1,2020,5,16,5.52,3,22,0
3006,13961,1,2020,1,6,20.78,4,21,0
3007,13966,1,2020,4,16,60.65,8,19,0
3008,13976,1,2020,16,19,17.75,8,15,0
3009,13987,1,2020,1,2,21.1,2,12,0
3010,13990,1,2020,4,16,109.8,4,13,1
3011,13997,1,2020,3,4,29.2,2,1,0
3012,14008,1,2020,1,3,17.22,5,0,0
3013,14010,1,2020,3,14,62.0,7,0,0
3014,14012,1,2020,1,27,108.02,12,0,0
3015,14013,1,2020,5,11,157.92,4,0,1
3016,14016,1,2020,6,14,136.58,4,0,0
3017,14017,1,2020,8,17,115.07,4,5,0
3018,14021,1,2020,2,3,12.65,4,0,0
3019,14023,1,2020,13,15,98.43,4,0,0
3020,14029,1,2020,4,5,43.52,3,0,0
3021,14030,1,2020,3,40,233.4,4,26,1
3022,14041,1,2020,19,20,141.15,5,1,0
3023,14042,1,2020,8,8,77.17,4,21,0
3024,14043,1,2020,4,7,31.18,3,0,0
3025,14046,1,2020,6,16,29.72,5,0,0
3026,14052,1,2020,3,5,72.3,4,0,0
3027,14053,1,2020,6,10,9.4,7,0,0
3028,14060,1,2020,1,10,45.87,2,357,1
3029,14061,1,2020,8,13,105.95,5,0,0
3030,14064,1,2020,7,9,62.72,4,0,0
3031,14077,1,2020,2,17,16.93,3,12,0
3032,14078,1,2020,20,90,221.7,7,14,1
3033,14082,1,2020,2,15,179.77,5,11,0
3034,14083,1,2020,6,14,175.87,5,11,0
3035,14085,1,2020,9,11,32.77,4,9,0
3036,14091,1,2020,12,15,43.3,3,2,0
3037,14093,1,2020,10,16,135.72,6,1,1
3038,14109,1,2020,4,8,61.93,4,0,0
3039,14113,1,2020,6,7,4.43,4,0,0
3040,14118,1,2020,1,5,97.88,3,0,1
3041,14120,1,2020,7,9,71.98,8,0,0
3042,14121,1,2020,15,20,118.03,5,0,0
3043,14124,1,2020,3,7,16.37,3,0,0
3044,14128,1,2020,11,17,17.37,3,0,0
3045,14129,1,2020,9,10,139.32,4,0,0
3046,14131,1,2020,2,6,112.8,5,0,0
3047,14133,1,2020,5,12,81.78,5,0,0
3048,14138,1,2020,5,8,20.25,5,0,0
3049,14140,1,2020,4,5,18.83,9,0,0
3050,14144,1,2020,1,2,12.65,2,0,0
3051,14145,1,2020,1,3,1.27,4,0,0
3052,14148,1,2020,7,7,23.37,2,159,0
3053,14151,1,2020,3,10,47.97,6,12,0
3054,14152,1,2020,3,7,68.02,4,11,0
3055,14154,1,2020,3,15,18.2,3,10,0
3056,14160,1,2020,11,13,64.62,5,0,0
3057,14164,1,2020,1,5,3.28,6,0,0
3058,14165,1,2020,3,24,165.93,9,0,0
3059,14171,1,2020,8,11,107.9,4,0,0
3060,14174,1,2020,6,30,200.68,8,0,1
3061,14186,1,2020,2,3,11.77,3,0,0
3062,14189,1,2020,1,5,13.43,3,0,0
3063,14195,1,2020,2,3,10.43,3,0,0
3064,14197,1,2020,2,16,60.17,7,24,0
3065,14204,1,2020,4,15,145.5,5,0,0
3066,14206,1,2020,6,8,93.1,8,0,0
3067,14207,1,2020,9,18,58.05,3,0,0
3068,14211,1,2020,11,16,9.77,3,0,0
3069,14213,1,2020,12,13,42.2,5,0,0
3070,14214,1,2020,6,22,24.68,5,0,0
3071,14224,1,2020,2,8,132.75,4,13,1
3072,14228,1,2020,4,24,133.33,4,2,1
3073,14231,1,2020,1,3,31.48,3,1,0
3074,14240,1,2020,16,24,118.25,5,0,0
3075,14241,1,2020,5,10,156.07,8,0,0
3076,14246,1,2020,3,4,46.63,5,0,0
3077,14250,1,2020,6,9,8.95,5,0,0
3078,14252,1,2020,5,6,4.2,4,0,0
3079,14259,1,2020,5,6,40.38,5,0,0
3080,14265,1,2020,2,6,113.62,3,0,1
3081,14273,1,2020,15,42,245.13,4,0,1
3082,14274,1,2020,1,8,11.13,5,0,0
3083,14280,1,2020,7,12,107.35,8,11,0
3084,14287,1,2020,11,15,29.33,2,8,0
3085,14290,1,2020,8,11,52.13,7,0,0
3086,14291,1,2020,7,8,75.42,7,0,0
3087,14292,1,2020,7,13,29.02,6,0,0
3088,14293,1,2020,3,4,92.43,4,0,0
3089,14311,1,2020,3,8,65.82,6,0,0
3090,14313,1,2020,6,15,20.78,6,0,0
3091,14315,1,2020,4,7,43.63,6,0,0
3092,14318,1,2020,9,10,23.62,4,0,0
3093,14323,1,2020,5,8,85.88,4,20,1
3094,14325,1,2020,2,14,27.65,6,0,0
3095,14326,1,2020,3,6,146.32,3,0,1
3096,14330,1,2020,10,18,86.52,7,15,0
3097,14331,1,2020,12,16,21.78,5,15,0
3098,14333,1,2020,1,8,33.35,5,13,0
3099,14337,1,2020,5,25,178.45,8,11,0
3100,14350,1,2020,8,9,25.03,4,1,0
3101,14354,1,2020,6,12,63.72,5,1,0
3102,14356,1,2020,2,5,152.75,5,1,0
3103,14363,1,2020,6,15,30.95,7,0,0
3104,14370,1,2020,11,15,88.15,7,0,0
3105,14371,1,2020,7,8,114.3,4,1,0
3106,14375,1,2020,5,29,82.97,12,1,0
3107,14381,1,2020,7,8,116.22,5,0,0
3108,14383,1,2020,1,27,63.57,10,0,0
3109,14384,1,2020,4,16,40.87,7,0,0
3110,14389,1,2020,4,6,11.35,3,52,0
3111,14390,1,2020,5,21,31.27,4,52,0
3112,14394,1,2020,5,15,87.8,12,51,0
3113,14395,1,2020,10,28,162.92,10,51,1
3114,14397,1,2020,1,20,194.83,3,0,1
3115,14399,1,2020,1,2,20.82,3,0,0
3116,14403,1,2020,5,6,17.9,4,0,0
3117,14409,1,2020,5,6,35.97,3,48,0
3118,14412,1,2020,4,13,59.05,6,48,0
3119,14420,1,2020,2,13,29.82,5,46,0
3120,14429,1,2020,1,1,16.85,2,45,0
3121,14431,1,2020,6,11,127.28,6,44,1
3122,14435,1,2020,7,8,36.88,6,43,0
3123,14441,1,2020,3,6,15.83,3,42,0
3124,14443,1,2020,1,23,23.15,9,42,0
3125,14448,1,2020,6,47,236.55,5,39,1
3126,14455,1,2020,3,23,39.13,4,34,1
3127,14462,1,2020,9,17,15.77,5,30,0
3128,14471,1,2020,1,4,31.43,5,28,0
3129,14472,1,2020,13,19,32.88,8,28,0
3130,14476,1,2020,7,13,25.4,6,28,0
3131,14481,1,2020,9,10,26.72,3,27,0
3132,14483,1,2020,13,15,60.67,9,27,0
3133,14489,1,2020,15,20,82.47,7,25,0
3134,14490,1,2020,12,14,64.0,4,0,0
3135,14497,1,2020,1,15,21.18,9,24,0
3136,14499,1,2020,2,20,13.38,5,23,0
3137,14507,1,2020,3,5,83.87,5,21,0
3138,14509,1,2020,9,18,144.03,13,20,0
3139,14514,1,2020,3,1,1.45,3,17,0
3140,14521,1,2020,2,3,15.35,3,16,0
3141,14527,1,2020,3,15,28.65,3,15,0
3142,14528,1,2020,6,18,38.1,3,15,0
3143,14529,1,2020,2,4,13.17,3,15,0
3144,14537,1,2020,3,11,35.37,5,14,0
3145,14546,1,2020,2,16,12.08,4,12,0
3146,14557,1,2020,14,15,18.92,3,1,0
3147,14559,1,2020,9,19,108.43,5,34,0
3148,14566,1,2020,2,4,62.25,4,0,0
3149,14570,1,2020,14,15,18.03,4,0,0
3150,14574,1,2020,19,33,118.62,4,31,0
3151,14575,1,2020,1,4,15.23,5,0,0
3152,14576,1,2020,1,4,51.43,4,0,1
3153,14593,1,2020,1,2,25.03,3,0,0
3154,14595,1,2020,5,8,181.3,11,0,1
3155,14598,1,2020,9,10,30.88,3,0,0
3156,14601,1,2020,2,26,129.83,9,0,1
3157,14602,1,2020,2,3,108.27,3,18,1
3158,14611,1,2020,7,15,57.27,9,0,0
3159,14616,1,2020,5,15,36.87,11,0,0
3160,14625,1,2020,5,6,20.13,5,13,0
3161,14637,1,2020,4,7,17.13,4,12,0
3162,14646,1,2020,4,17,32.12,4,11,0
3163,14649,1,2020,8,23,68.98,9,10,0
3164,14652,1,2020,9,22,57.55,5,5,0
3165,14660,1,2020,1,6,84.73,3,3,1
3166,14663,1,2020,4,15,33.55,5,1,0
3167,14666,1,2020,7,8,35.43,6,1,0
3168,14671,1,2020,10,19,140.82,3,0,0
3169,14674,1,2020,14,16,42.03,6,0,0
3170,14677,1,2020,1,2,1.53,4,0,0
3171,14680,1,2020,2,19,18.65,11,0,0
3172,14682,1,2020,7,14,37.22,4,146,0
3173,14683,1,2020,15,20,104.2,10,0,0
3174,14685,1,2020,4,9,62.22,5,0,0
3175,14686,1,2020,5,7,71.68,3,0,1
3176,14693,1,2020,6,17,86.53,9,0,0
3177,14705,1,2020,5,7,33.67,5,0,0
3178,14709,1,2020,2,5,67.73,4,0,0
3179,14712,1,2020,8,15,80.2,11,0,0
3180,14714,1,2020,1,5,0.77,3,0,0
3181,14715,1,2020,5,5,26.38,6,0,0
3182,14716,1,2020,7,7,53.67,5,0,0
3183,14717,1,2020,19,21,135.1,5,0,0
3184,14718,1,2020,8,15,32.4,4,0,0
3185,14719,1,2020,3,22,206.72,3,0,1
3186,14721,1,2020,2,5,24.9,6,0,0
3187,14723,1,2020,6,8,36.32,3,0,0
3188,14725,1,2020,7,24,171.15,7,0,1
3189,14727,1,2020,8,15,26.93,3,0,0
3190,14733,1,2020,15,26,72.62,11,0,0
3191,14734,1,2020,9,14,41.47,2,21,0
3192,14736,1,2020,10,77,331.58,5,0,1
3193,14738,1,2020,8,11,98.37,6,0,0
3194,14744,1,2020,5,12,55.48,7,0,0
3195,14746,1,2020,1,7,22.92,6,0,0
3196,14755,1,2020,4,5,15.43,3,166,0
3197,14760,1,2020,9,15,37.7,8,12,0
3198,14762,1,2020,7,11,165.37,6,11,1
3199,14772,1,2020,3,15,15.0,6,10,0
3200,14783,1,2020,4,8,63.1,3,2,0
3201,14787,1,2020,2,26,125.77,9,1,0
3202,14789,1,2020,5,20,75.12,9,2,0
3203,14790,1,2020,2,6,73.85,3,1,1
3204,14795,1,2020,6,48,268.55,11,0,1
3205,14800,1,2020,1,10,48.98,4,0,0
3206,14803,1,2020,11,14,133.88,9,0,0
3207,14804,1,2020,5,6,62.55,4,0,0
3208,14827,1,2020,10,10,167.75,5,0,0
3209,14830,1,2020,4,6,22.03,6,0,0
3210,14840,1,2020,9,34,125.97,10,120,0
3211,14844,1,2020,9,12,20.15,4,0,0
3212,14845,1,2020,5,9,25.27,7,0,0
3213,14850,1,2020,9,10,116.15,6,0,0
3214,14859,1,2020,17,17,36.9,4,0,0
3215,14860,1,2020,2,11,102.85,3,0,1
3216,14862,1,2020,2,6,10.65,3,0,0
3217,14866,1,2020,2,8,100.82,4,14,0
3218,14879,1,2020,12,16,18.3,3,13,0
3219,14886,1,2020,7,31,150.72,8,9,1
3220,14892,1,2020,9,18,52.95,7,4,0
3221,14893,1,2020,10,16,21.77,4,3,0
3222,14900,1,2020,7,9,36.07,3,0,0
3223,14906,1,2020,12,13,13.72,5,0,0
3224,14920,1,2020,4,14,81.25,8,0,0
3225,14921,1,2020,2,24,31.77,4,648,1
3226,14926,1,2020,8,13,85.2,3,0,0
3227,14930,1,2020,2,3,39.6,2,0,0
3228,14932,1,2020,9,15,169.35,6,0,0
3229,14938,1,2020,3,4,6.35,8,194,0
3230,14940,1,2020,2,15,60.53,7,0,0
3231,14941,1,2020,12,16,128.42,5,0,0
3232,14947,1,2020,4,15,30.62,10,0,0
3233,14950,1,2020,16,20,29.23,2,359,0
3234,14955,1,2020,12,13,212.57,7,116,0
3235,14958,1,2020,6,6,90.13,4,0,0
3236,14967,1,2020,9,15,24.28,6,11,0
3237,14974,1,2020,4,38,187.72,5,11,1
3238,14976,1,2020,16,30,78.52,7,9,0
3239,14984,1,2020,5,5,45.27,6,4,0
3240,14987,1,2020,5,21,172.8,5,1,0
3241,14988,1,2020,3,15,33.43,5,1,0
3242,14994,1,2020,8,13,96.13,5,0,0
3243,14999,1,2020,5,7,69.55,9,0,0
3244,15008,1,2020,3,5,71.83,5,0,0
3245,15013,1,2020,10,17,25.63,5,0,0
3246,15016,1,2020,5,10,16.57,4,0,0
3247,15017,1,2020,3,6,119.87,3,0,0
3248,15020,1,2020,17,19,36.67,5,0,0
3249,15024,1,2020,5,17,69.27,7,0,0
3250,15025,1,2020,1,5,17.32,4,0,0
3251,15026,1,2020,3,4,19.78,4,0,0
3252,15028,1,2020,8,11,36.67,7,0,0
3253,15036,1,2020,3,5,82.77,4,0,0
3254,15038,1,2020,8,13,89.72,10,0,0
3255,15040,1,2020,11,52,313.7,5,0,1
3256,15041,1,2020,1,5,23.78,9,0,0
3257,15066,1,2020,9,11,25.68,2,13,0
3258,15068,1,2020,6,11,20.38,3,13,0
3259,15071,1,2020,4,14,22.38,7,11,0
3260,15077,1,2020,11,26,108.52,5,5,0
3261,15089,1,2020,3,3,17.03,3,0,0
3262,15099,1,2020,2,4,21.97,4,0,0
3263,15100,1,2020,2,5,48.95,3,0,0
3264,15101,1,2020,8,25,38.93,4,0,0
3265,15106,1,2020,11,13,119.83,7,0,0
3266,15107,1,2020,10,15,56.32,5,0,0
3267,15110,1,2020,6,5,90.3,6,0,0
3268,15114,1,2020,4,8,49.03,8,67,0
3269,15123,1,2020,1,4,0.72,5,1483,0
3270,15124,1,2020,2,4,28.97,3,0,0
3271,15126,1,2020,6,9,14.92,3,43,0
3272,15135,1,2020,9,10,35.77,7,39,0
3273,15142,1,2020,2,5,46.63,3,36,0
3274,15146,1,2020,2,6,18.52,5,34,0
3275,15155,1,2020,4,7,24.18,5,31,0
3276,15160,1,2020,5,11,90.63,3,25,1
3277,15164,1,2020,11,45,235.78,4,24,1
3278,15170,1,2020,15,36,266.07,11,23,1
3279,15173,1,2020,6,7,13.2,5,23,0
3280,15185,1,2020,2,4,16.58,3,21,0
3281,15186,1,2020,3,15,85.77,7,20,0
3282,15188,1,2020,6,48,151.68,13,19,1
3283,15190,1,2020,6,6,33.62,3,20,0
3284,15191,1,2020,11,12,127.83,9,19,0
3285,15193,1,2020,14,16,18.73,2,18,0
3286,15194,1,2020,2,5,26.9,3,18,0
3287,15196,1,2020,8,15,34.87,9,17,0
3288,15198,1,2020,3,4,75.37,4,17,0
3289,15200,1,2020,2,15,26.12,5,16,0
3290,15204,1,2020,12,29,71.92,13,15,0
3291,15207,1,2020,3,15,59.97,8,15,0
3292,15212,1,2020,5,27,190.53,13,13,0
3293,15217,1,2020,9,21,59.85,6,18,0
3294,15219,1,2020,2,15,44.63,8,13,0
3295,15222,1,2020,11,18,41.23,10,12,0
3296,15231,1,2020,1,24,42.97,14,6,0
3297,15237,1,2020,6,7,16.97,4,1,0
3298,15239,1,2020,8,10,38.65,3,0,0
3299,15243,1,2020,2,3,31.88,2,0,0
3300,15247,1,2020,4,15,19.57,3,0,0
3301,15248,1,2020,13,101,417.22,11,0,0
3302,15249,1,2020,24,29,139.08,5,0,0
3303,15251,1,2020,9,26,87.6,6,0,0
3304,15252,1,2020,5,7,64.6,4,0,0
3305,15256,1,2020,3,26,198.45,3,10,1
3306,15265,1,2020,14,17,155.12,10,0,0
3307,15268,1,2020,12,16,36.18,6,0,0
3308,15271,1,2020,6,12,130.25,6,0,0
3309,15272,1,2020,1,5,14.45,3,0,0
3310,15273,1,2020,11,15,39.4,7,0,0
3311,15279,1,2020,12,15,18.08,3,0,0
3312,15282,1,2020,2,2,20.75,3,1,0
3313,15284,1,2020,13,16,77.07,4,0,0
3314,15287,1,2020,2,17,162.03,7,0,0
3315,15291,1,2020,8,14,64.12,10,0,0
3316,15304,1,2020,8,15,61.65,4,0,0
3317,15316,1,2020,17,16,50.02,8,0,0
3318,15317,1,2020,10,14,59.95,4,0,0
3319,15331,1,2020,3,16,9.0,3,12,0
3320,15338,1,2020,5,6,104.73,5,9,0
3321,15340,1,2020,14,17,17.3,3,11,0
3322,15343,1,2020,6,9,32.08,4,8,0
3323,15349,1,2020,2,6,62.77,4,3,0
3324,15355,1,2020,2,3,76.52,4,0,0
3325,15360,1,2020,6,9,47.75,4,0,0
3326,15363,1,2020,7,7,66.02,7,0,0
3327,15364,1,2020,1,2,15.3,4,0,0
3328,15370,1,2020,7,14,21.53,7,0,0
3329,15371,1,2020,3,16,46.68,4,0,0
3330,15373,1,2020,10,12,27.62,5,0,0
3331,15374,1,2020,1,1,23.23,2,0,0
3332,15376,1,2020,3,8,67.53,7,0,0
3333,15382,1,2020,3,4,26.9,3,0,0
3334,15386,1,2020,1,5,12.2,7,0,0
3335,15387,1,2020,5,16,79.55,5,0,1
3336,15388,1,2020,1,3,15.55,6,0,0
3337,15393,1,2020,3,4,53.92,3,54,0
3338,15405,1,2020,5,7,45.33,4,0,0
3339,15407,1,2020,13,19,95.9,8,0,0
3340,15409,1,2020,9,15,108.7,5,0,0
3341,15413,1,2020,6,7,18.62,5,0,0
3342,15414,1,2020,8,10,35.02,7,0,0
3343,15420,1,2020,14,15,32.12,5,0,0
3344,15421,1,2020,8,10,79.65,5,0,0
3345,15425,1,2020,3,5,54.8,3,0,0
3346,15427,1,2020,10,21,153.28,8,0,1
3347,15429,1,2020,17,17,118.83,4,548,0
3348,15437,1,2020,5,5,99.32,4,0,0
3349,15438,1,2020,7,14,43.3,7,0,0
3350,15441,1,2020,4,27,274.33,3,0,1
3351,15451,1,2020,5,9,59.65,4,13,0
3352,15454,1,2020,16,18,44.28,3,11,0
3353,15461,1,2020,3,15,36.52,4,308,0
3354,15462,1,2020,7,12,106.32,3,15,1
3355,15463,1,2020,6,25,60.72,8,10,0
3356,15473,1,2020,1,16,22.6,3,2,0
3357,15491,1,2020,2,4,71.5,3,0,0
3358,15495,1,2020,10,13,118.68,5,296,0
3359,15496,1,2020,5,6,73.35,6,1,0
3360,15497,1,2020,17,21,22.15,7,0,0
3361,15499,1,2020,2,15,17.62,6,0,0
3362,15502,1,2020,2,6,16.12,5,0,0
3363,15506,1,2020,7,27,114.03,7,0,1
3364,15514,1,2020,8,16,23.37,5,0,0
3365,15516,1,2020,2,2,31.37,4,0,0
3366,15518,1,2020,3,5,19.75,3,0,0
3367,15524,1,2020,13,12,65.75,7,0,0
3368,15529,1,2020,6,20,19.9,3,0,0
3369,15533,1,2020,9,16,40.95,7,0,0
3370,15534,1,2020,10,14,193.43,3,21,0
3371,15544,1,2020,5,6,56.12,3,23,0
3372,15545,1,2020,6,18,80.63,14,0,0
3373,15546,1,2020,3,5,20.77,3,0,0
3374,15548,1,2020,5,7,75.28,5,23,0
3375,15551,1,2020,11,24,92.9,8,0,0
3376,15563,1,2020,1,17,74.2,8,14,0
3377,15565,1,2020,2,7,72.03,6,13,0
3378,15583,1,2020,1,5,37.22,6,6,0
3379,15586,1,2020,7,15,46.05,12,1,0
3380,15587,1,2020,1,3,16.53,3,0,0
3381,15598,1,2020,11,13,134.95,3,0,1
3382,15599,1,2020,8,8,14.78,4,5,0
3383,15603,1,2020,2,10,10.02,8,0,0
3384,15604,1,2020,2,15,64.1,5,0,0
3385,15607,1,2020,10,19,177.17,3,0,1
3386,15610,1,2020,1,17,50.58,6,0,0
3387,15614,1,2020,7,8,12.28,4,0,0
3388,15616,1,2020,4,6,62.65,4,0,1
3389,15617,1,2020,2,36,140.43,3,0,1
3390,15623,1,2020,21,24,113.15,5,0,0
3391,15625,1,2020,8,15,74.52,4,0,0
3392,15632,1,2020,1,32,144.92,2,0,1
3393,15633,1,2020,3,8,18.93,6,0,0
3394,15637,1,2020,9,11,84.13,5,0,0
3395,15638,1,2020,12,22,33.67,9,0,0
3396,15639,1,2020,12,15,31.05,3,0,0
3397,15641,1,2020,8,18,112.22,14,0,0
3398,15644,1,2020,3,6,72.28,6,0,0
3399,15647,1,2020,10,18,37.13,7,0,0
3400,15648,1,2020,3,5,83.5,6,0,0
3401,15650,1,2020,2,4,39.75,4,0,0
3402,15652,1,2020,3,10,130.98,9,0,0
3403,15653,1,2020,9,12,95.65,4,0,0
3404,15662,1,2020,4,15,30.03,3,10,0
3405,15675,1,2020,10,15,35.38,8,0,0
3406,15677,1,2020,6,9,124.03,5,0,0
3407,15679,1,2020,1,2,2.25,3,0,0
3408,15681,1,2020,1,3,2.42,6,0,0
3409,15690,1,2020,9,10,46.85,7,0,0
3410,15699,1,2020,5,7,105.75,3,69,0
3411,15702,1,2020,6,15,128.4,5,0,0
3412,15708,1,2020,2,17,21.7,7,1340,0
3413,15710,1,2020,2,7,4.78,4,0,0
3414,15711,1,2020,3,4,8.03,2,0,0
3415,15712,1,2020,3,15,20.9,10,0,0
3416,15713,1,2020,3,10,149.33,6,143,0
3417,15717,1,2020,4,15,24.73,9,0,0
3418,15720,1,2020,7,8,109.77,3,0,0
