,month,year,numberOfAppointments,numberOfCalls,callTimeMinute,numberofStatuses,hoursSinceCall,isCust
2449,12,2019,1,5,87.82,5,0,0
2450,12,2019,1,8,7.97,4,0,0
2451,12,2019,4,28,33.62,12,2,0
2452,12,2019,2,6,60.32,6,0,0
2453,12,2019,8,15,38.45,12,69,0
2454,12,2019,7,8,74.83,5,0,0
2455,12,2019,1,3,18.98,4,75,0
2456,12,2019,4,11,10.98,3,1,0
2457,12,2019,4,16,23.6,3,0,0
2458,12,2019,10,12,22.52,4,0,0
2459,12,2019,6,15,20.98,6,0,0
2460,12,2019,7,29,142.18,9,0,1
2461,12,2019,2,23,84.83,8,64,1
2462,12,2019,4,12,32.2,7,0,0
2463,12,2019,1,18,23.82,7,1,0
2464,12,2019,8,23,48.8,4,0,0
2465,12,2019,1,3,0.12,3,0,0
2466,12,2019,1,5,6.27,3,0,0
2467,12,2019,2,19,76.68,9,0,0
2468,12,2019,8,16,22.72,5,117,0
2469,12,2019,2,15,22.58,3,16,0
2470,12,2019,10,27,119.22,7,15,0
2471,12,2019,1,4,16.17,3,10,0
2472,12,2019,2,6,54.48,6,4,0
2473,12,2019,8,17,44.3,8,0,0
2474,12,2019,1,6,58.3,3,0,0
2475,12,2019,1,5,11.05,5,0,0
2476,12,2019,8,15,71.47,10,0,0
2477,12,2019,1,14,144.02,6,0,0
2478,12,2019,1,30,166.02,8,0,0
2479,12,2019,9,12,16.75,8,45,0
2480,12,2019,6,8,99.37,5,43,0
2481,12,2019,1,10,93.03,4,40,1
2482,12,2019,8,17,106.03,7,40,0
2483,12,2019,2,13,4.1,4,35,0
2484,12,2019,5,11,44.18,7,87,0
2485,12,2019,1,6,30.88,4,26,0
2486,12,2019,4,11,20.83,6,25,0
2487,12,2019,2,6,12.3,3,23,0
2488,12,2019,1,16,120.32,8,22,0
2489,12,2019,6,8,54.88,5,18,0
2490,12,2019,1,9,59.73,4,17,1
2491,12,2019,6,15,26.35,7,16,0
2492,12,2019,1,7,9.12,3,15,0
2493,12,2019,1,15,13.85,7,14,0
2494,12,2019,2,2,19.72,2,144,0
2495,12,2019,1,2,14.63,2,13,0
2496,12,2019,12,28,84.08,7,9,0
2497,12,2019,3,18,216.0,10,1,1
2498,12,2019,3,8,76.65,5,51,0
2499,12,2019,2,12,37.75,7,0,0
2500,12,2019,1,4,24.73,3,53,0
2501,12,2019,2,6,65.53,5,0,0
2502,12,2019,1,9,12.62,3,0,0
2503,12,2019,2,5,49.73,4,0,0
2504,12,2019,3,5,20.77,6,1,0
2505,12,2019,1,19,146.37,4,0,0
2506,12,2019,1,7,37.93,7,0,0
2507,12,2019,3,10,72.62,7,0,0
2508,12,2019,5,15,34.43,9,0,0
2509,12,2019,4,5,62.52,5,23,0
2510,12,2019,7,17,115.1,10,0,0
2511,12,2019,1,8,16.62,5,0,0
2512,12,2019,2,4,21.02,4,0,0
2513,12,2019,1,17,95.03,12,0,0
2514,12,2019,2,4,26.25,4,0,0
2515,12,2019,1,15,68.98,5,0,0
2516,12,2019,9,14,118.22,7,13,0
2517,12,2019,1,7,35.67,5,8,0
2518,12,2019,1,15,22.73,5,6,0
2519,12,2019,1,8,19.35,7,1,1
2520,12,2019,3,7,45.93,4,6,0
2521,12,2019,4,10,61.73,4,0,0
2522,12,2019,15,15,63.77,5,151,0
2523,12,2019,1,1,9.98,3,0,0
2524,12,2019,2,11,84.67,4,0,0
2525,12,2019,1,4,13.08,3,2,0
2526,12,2019,2,12,17.7,6,4,0
2527,12,2019,3,19,41.9,8,3,0
2528,12,2019,2,6,19.1,3,6,0
2529,12,2019,3,9,40.5,6,0,0
2530,12,2019,2,18,31.95,5,77,0
2531,12,2019,1,2,18.9,3,0,0
2532,12,2019,1,29,268.05,3,0,1
2533,12,2019,4,15,58.03,15,48,0
2534,12,2019,5,10,41.1,6,0,0
2535,12,2019,4,11,65.12,6,0,0
2536,12,2019,2,25,55.28,7,0,1
2537,12,2019,1,24,32.08,10,0,0
2538,12,2019,5,12,64.37,4,0,0
2539,12,2019,5,16,19.5,4,0,0
2540,12,2019,1,10,67.0,6,0,1
2541,12,2019,7,18,111.08,5,0,1
2542,12,2019,2,7,32.67,4,0,0
2543,12,2019,6,18,161.47,14,11,0
2544,12,2019,2,2,19.53,3,8,0
2545,12,2019,13,31,172.07,8,6,0
2546,12,2019,4,9,21.03,4,2,0
2547,12,2019,12,17,35.8,8,2,0
2548,12,2019,5,19,33.65,5,0,0
2549,12,2019,2,9,110.1,5,0,0
2550,12,2019,1,9,104.8,5,0,0
2551,12,2019,1,3,1.4,5,70,0
2552,12,2019,5,10,61.07,3,0,0
2553,12,2019,7,15,19.97,8,0,0
2554,12,2019,2,10,47.47,9,0,0
2555,12,2019,1,5,0.3,5,97,0
2556,12,2019,2,5,20.85,2,2,0
2557,12,2019,14,27,84.77,7,0,0
2558,12,2019,5,9,34.07,7,0,0
2559,12,2019,2,4,68.32,4,0,0
2560,12,2019,5,15,13.77,6,0,0
2561,12,2019,4,51,394.02,16,0,1
2562,12,2019,1,4,102.85,3,0,0
2563,12,2019,2,24,34.0,2,0,0
2564,12,2019,6,47,242.33,22,13,1
2565,12,2019,4,12,17.75,8,13,0
2566,12,2019,7,48,214.47,4,12,1
2567,12,2019,11,15,38.6,8,10,0
2568,12,2019,4,6,19.82,3,2,0
2569,12,2019,2,4,91.15,4,1,0
2570,12,2019,1,9,21.17,4,2,0
2571,12,2019,3,12,15.63,5,0,0
2572,12,2019,4,15,11.35,12,0,0
2573,12,2019,1,20,175.47,9,0,1
2574,12,2019,1,2,18.12,3,0,0
2575,12,2019,6,16,27.12,5,0,0
2576,12,2019,3,16,116.02,7,0,0
2577,12,2019,7,23,38.2,8,0,0
2578,12,2019,6,10,93.68,7,0,0
2579,12,2019,1,21,184.67,4,0,1
2580,12,2019,3,14,92.12,12,0,0
2581,12,2019,2,31,120.87,7,0,0
2582,12,2019,2,4,84.85,4,0,0
2583,12,2019,2,17,39.47,6,0,0
2584,12,2019,1,2,10.5,3,0,0
2585,12,2019,6,11,78.7,7,0,0
2586,12,2019,2,4,33.1,3,0,0
2587,12,2019,5,7,95.03,7,0,0
2588,12,2019,4,17,27.43,4,0,0
2589,12,2019,10,23,109.68,17,0,0
2590,12,2019,19,42,240.92,7,0,1
2591,12,2019,1,9,21.83,3,0,0
2592,12,2019,1,5,22.95,2,0,1
2593,12,2019,1,15,26.97,10,11,0
2594,12,2019,5,11,25.73,11,11,0
2595,12,2019,5,28,24.68,10,0,0
2596,12,2019,2,4,8.82,4,0,0
2597,12,2019,8,55,235.22,14,0,1
2598,12,2019,4,6,58.43,5,0,0
2599,12,2019,11,19,31.97,6,0,0
2600,12,2019,7,16,28.58,14,0,0
2601,12,2019,7,6,73.75,5,0,0
2602,12,2019,2,5,40.9,4,0,0
2603,12,2019,8,21,26.78,13,0,0
2604,12,2019,4,7,61.35,6,0,0
2605,12,2019,7,22,24.12,5,0,0
2606,12,2019,7,15,45.48,3,0,0
2607,12,2019,6,17,28.28,10,0,0
2608,12,2019,1,32,198.83,9,0,1
2609,12,2019,8,13,100.57,5,0,0
2610,12,2019,2,8,89.97,7,0,0
2611,12,2019,10,15,27.87,8,0,0
2612,12,2019,13,20,56.07,8,0,0
2613,12,2019,4,9,9.53,5,14,0
2614,12,2019,6,15,26.37,6,13,0
2615,12,2019,10,16,50.2,5,0,0
2616,12,2019,1,16,36.93,4,13,1
2617,12,2019,11,15,26.68,7,12,0
2618,12,2019,4,17,23.12,4,10,0
2619,12,2019,2,2,40.93,4,0,0
2620,12,2019,1,2,14.02,2,0,0
2621,12,2019,1,16,30.42,4,0,0
2622,12,2019,12,17,77.62,6,0,0
2623,12,2019,1,7,16.38,3,0,0
2624,12,2019,5,13,97.27,4,0,0
2625,12,2019,2,15,14.15,9,35,0
2626,12,2019,2,6,20.1,4,24,0
2627,12,2019,12,15,38.35,5,23,0
2628,12,2019,8,15,79.03,6,23,0
2629,12,2019,4,8,138.05,6,20,0
2630,12,2019,1,2,9.17,3,20,0
2631,12,2019,1,7,8.67,8,20,0
2632,12,2019,9,14,163.28,6,20,0
2633,12,2019,1,4,15.47,5,18,0
2634,12,2019,4,6,30.38,4,18,0
2635,12,2019,8,9,78.85,5,17,0
2636,12,2019,8,15,120.43,6,15,0
2637,12,2019,10,16,196.37,5,14,0
2638,12,2019,4,11,106.0,7,35,1
2639,12,2019,3,7,51.82,4,7,0
2640,12,2019,5,6,28.6,4,0,0
2641,12,2019,5,14,22.55,4,0,0
2642,12,2019,5,9,31.45,4,0,0
2643,12,2019,3,10,56.02,5,0,0
2644,12,2019,5,11,4.65,4,29,0
2645,12,2019,14,23,42.0,9,0,0
2646,12,2019,10,25,131.6,7,0,0
2647,12,2019,3,7,47.9,3,0,0
2648,12,2019,2,15,95.73,8,1,0
2649,12,2019,9,18,89.92,4,21,0
2650,12,2019,5,7,62.72,4,0,0
2651,12,2019,2,11,17.7,4,0,0
2652,12,2019,5,9,35.83,3,0,0
2653,12,2019,2,34,145.6,10,7479,1
2654,12,2019,9,15,55.28,5,0,0
2655,12,2019,1,15,21.83,4,0,0
2656,12,2019,11,21,123.42,4,2,1
2657,12,2019,1,2,38.42,3,1,0
2658,12,2019,9,14,33.32,3,0,0
2659,12,2019,6,8,19.93,6,0,0
2660,12,2019,1,26,104.88,4,9,1
2661,12,2019,6,15,21.35,5,3,0
2662,12,2019,8,30,58.25,8,1,0
2663,12,2019,6,25,211.88,7,0,1
2664,12,2019,3,7,8.88,4,0,0
2665,12,2019,16,63,160.07,10,0,1
2666,12,2019,12,21,63.03,5,0,0
2667,12,2019,1,2,8.83,3,0,0
2668,12,2019,8,17,38.98,3,0,0
2669,12,2019,27,38,108.05,4,0,0
2670,12,2019,6,16,42.78,9,0,0
2671,12,2019,7,18,146.43,8,0,0
2672,12,2019,1,16,20.93,8,0,0
2673,12,2019,5,35,107.8,4,0,0
2674,12,2019,1,9,142.62,3,0,1
2675,12,2019,2,12,206.4,3,21,0
2676,12,2019,4,8,105.28,5,0,0
2677,12,2019,1,4,31.63,4,0,0
2678,12,2019,3,6,54.8,3,12,0
2679,12,2019,9,11,68.05,6,11,0
2680,12,2019,2,17,34.32,3,9,0
2681,12,2019,1,15,2.62,7,1,0
2682,12,2019,15,22,143.58,8,1,1
2683,12,2019,1,3,22.08,3,0,0
2684,12,2019,23,57,192.27,12,0,1
2685,12,2019,1,3,26.83,3,0,0
2686,12,2019,1,4,76.85,5,0,0
2687,12,2019,1,8,31.5,5,0,0
2688,12,2019,4,13,19.4,6,0,0
2689,12,2019,5,14,38.6,4,0,0
2690,12,2019,1,2,15.87,3,0,0
2691,12,2019,1,5,54.78,6,0,0
2692,12,2019,3,14,80.53,3,0,1
2693,12,2019,4,14,60.25,5,0,0
2694,12,2019,1,13,93.65,6,0,0
2695,12,2019,14,17,48.45,8,0,0
2696,12,2019,3,26,77.2,9,0,0
2697,12,2019,11,19,38.22,5,0,0
2698,12,2019,6,12,42.88,6,0,0
2699,12,2019,2,3,40.3,6,0,0
2700,12,2019,4,13,24.47,5,0,0
2701,12,2019,4,16,63.27,5,0,0
2702,12,2019,8,15,17.82,9,13,0
2703,12,2019,2,7,19.55,5,13,0
2704,12,2019,1,13,22.1,3,4,0
2705,12,2019,3,20,104.05,6,0,1
2706,12,2019,10,15,13.37,8,0,0
2707,12,2019,3,4,29.43,4,0,0
2708,12,2019,2,11,129.22,4,3,1
2709,12,2019,2,4,49.23,6,0,0
2710,12,2019,3,7,15.38,4,0,0
2711,12,2019,1,3,18.73,3,0,0
2712,12,2019,1,12,28.52,6,0,0
2713,12,2019,1,4,25.98,3,0,0
2714,12,2019,3,25,129.7,15,0,0
2715,12,2019,5,15,15.62,4,0,0
2716,12,2019,4,15,19.77,6,0,0
2717,12,2019,1,2,29.02,4,0,0
2718,12,2019,5,6,95.4,4,0,0
2719,12,2019,13,15,17.27,4,0,0
2720,12,2019,14,15,82.87,7,0,0
2721,12,2019,5,18,45.23,5,0,0
2722,12,2019,3,4,14.73,4,0,0
2723,12,2019,1,13,99.68,3,76,0
2724,12,2019,1,6,75.15,3,0,0
2725,12,2019,13,15,10.48,5,0,0
2726,12,2019,1,31,284.85,4,0,1
2727,12,2019,7,10,61.53,3,0,0
2728,12,2019,12,17,29.78,8,0,0
2729,12,2019,3,9,39.27,6,0,0
2730,12,2019,2,2,8.57,2,0,0
2731,12,2019,2,3,2.45,5,0,0
2732,12,2019,3,3,24.12,2,0,0
2733,12,2019,5,12,122.62,4,0,0
2734,12,2019,5,13,26.57,13,0,0
2735,12,2019,1,3,1.47,3,0,0
2736,12,2019,16,23,192.82,4,9,0
2737,12,2019,1,20,39.18,3,9,1
2738,12,2019,1,6,12.77,5,6,0
2739,12,2019,11,15,22.88,3,5,0
2740,12,2019,7,15,51.55,16,3,0
2741,12,2019,6,8,25.05,6,0,0
2742,12,2019,6,8,54.37,5,0,0
2743,12,2019,2,9,86.37,4,0,0
2744,12,2019,3,15,13.67,3,0,0
2745,12,2019,1,5,48.28,4,0,0
2746,12,2019,4,14,97.7,3,0,1
2747,12,2019,4,3,16.25,4,0,0
2748,12,2019,1,8,16.4,3,0,0
2749,12,2019,1,2,16.43,3,0,0
2750,12,2019,8,15,20.2,3,0,0
2751,12,2019,2,11,31.25,7,0,0
2752,12,2019,11,106,265.55,7,41,1
2753,12,2019,3,10,65.57,7,40,0
2754,12,2019,3,8,77.05,4,38,0
2755,12,2019,4,6,63.05,4,38,0
2756,12,2019,10,30,151.42,5,38,1
2757,12,2019,3,16,105.32,4,28,0
2758,12,2019,3,15,33.98,7,27,0
2759,12,2019,4,5,62.38,8,27,0
2760,12,2019,6,30,177.25,6,104,0
2761,12,2019,3,3,17.55,5,30,0
2762,12,2019,5,18,101.38,12,26,0
2763,12,2019,10,11,68.75,6,24,0
2764,12,2019,2,3,13.7,4,0,0
2765,12,2019,1,10,21.53,5,22,0
2766,12,2019,2,9,80.12,5,20,0
2767,12,2019,1,1,2.12,2,20,0
2768,12,2019,11,15,26.1,5,20,0
2769,12,2019,3,9,108.88,5,19,0
2770,12,2019,2,2,9.68,3,15,0
2771,12,2019,6,7,15.02,3,13,0
2772,12,2019,1,15,29.47,4,13,0
2773,12,2019,2,16,42.87,3,11,0
2774,12,2019,4,15,15.43,6,10,0
2775,12,2019,5,6,25.28,7,3,0
2776,12,2019,1,7,145.1,4,0,1
2777,12,2019,1,3,12.27,4,0,0
2778,12,2019,1,30,40.4,5,0,0
2779,12,2019,1,9,136.42,4,2,0
2780,12,2019,1,2,3.42,5,0,0
2781,12,2019,11,15,41.78,5,0,0
2782,12,2019,1,4,30.28,4,0,0
2783,12,2019,1,22,186.97,6,0,1
2784,12,2019,2,14,91.27,5,0,1
2785,12,2019,5,8,70.6,7,0,0
2786,12,2019,4,10,27.05,4,0,0
2787,12,2019,3,4,74.58,5,0,0
2788,12,2019,2,25,290.47,5,0,1
2789,12,2019,2,7,88.63,4,0,1
2790,12,2019,6,16,22.2,3,12,0
2791,12,2019,3,24,180.78,8,9,0
2792,12,2019,4,28,19.8,14,5,1
2793,12,2019,4,9,69.35,5,3,0
2794,12,2019,11,22,36.58,4,1,0
2795,12,2019,10,11,27.22,4,0,0
2796,12,2019,10,18,35.92,3,0,0
2797,12,2019,16,28,97.43,11,46,0
2798,12,2019,12,17,24.85,7,0,0
2799,12,2019,2,8,10.68,4,0,0
2800,12,2019,15,32,51.13,5,0,0
2801,12,2019,2,15,13.07,6,0,0
2802,12,2019,2,5,19.45,3,0,0
2803,12,2019,7,17,87.32,5,45,0
2804,12,2019,2,5,32.93,5,43,0
2805,12,2019,6,15,16.38,7,43,0
2806,12,2019,9,20,156.37,4,42,0
2807,12,2019,3,16,29.3,8,39,0
2808,12,2019,11,15,30.13,5,30,0
2809,12,2019,3,15,32.37,8,30,0
2810,12,2019,1,3,8.98,3,25,0
2811,12,2019,1,1,10.48,3,23,0
2812,12,2019,8,14,34.28,9,21,0
2813,12,2019,3,10,52.48,4,20,0
2814,12,2019,3,5,48.1,4,16,0
2815,12,2019,8,10,149.55,5,15,0
2816,12,2019,17,21,89.88,4,14,0
2817,12,2019,1,6,20.98,5,18,0
2818,12,2019,8,12,49.77,5,13,0
2819,12,2019,8,15,34.3,5,3,0
2820,12,2019,1,3,8.07,3,10,0
2821,12,2019,5,6,66.78,6,2,0
2822,12,2019,2,5,22.2,4,0,0
2823,12,2019,1,19,31.95,14,0,0
2824,12,2019,4,9,9.82,6,0,0
2825,12,2019,3,9,58.2,4,0,0
2826,12,2019,10,10,23.77,4,0,0
2827,12,2019,3,13,18.8,5,2,0
2828,12,2019,5,8,17.6,5,0,0
2829,12,2019,7,13,85.23,5,0,0
2830,12,2019,4,10,167.1,9,0,0
2831,12,2019,1,5,17.95,4,0,0
2832,12,2019,2,16,171.57,4,0,1
2833,12,2019,2,65,320.48,13,0,1
2834,12,2019,1,2,13.12,2,0,0
2835,12,2019,1,4,6.08,4,452,0
2836,12,2019,2,19,25.85,2,0,0
2837,12,2019,1,6,52.85,4,0,0
2838,12,2019,2,7,128.9,4,0,0
2839,12,2019,9,17,23.75,3,0,0
2840,12,2019,4,11,15.18,4,12,0
2841,12,2019,1,5,21.8,3,11,0
2842,12,2019,1,25,229.37,5,9,1
2843,12,2019,3,9,24.42,5,12,0
2844,12,2019,6,8,106.37,3,0,0
2845,12,2019,1,10,33.77,2,5,0
2846,12,2019,2,10,31.87,7,0,0
2847,12,2019,7,35,134.22,12,0,0
2848,12,2019,2,4,60.05,5,0,0
2849,12,2019,5,15,54.85,8,0,0
2850,12,2019,13,22,93.0,8,0,0
2851,12,2019,4,15,110.02,5,0,1
2852,12,2019,16,25,128.27,7,0,0
2853,12,2019,4,5,32.77,4,0,0
2854,12,2019,4,9,36.0,7,0,0
2855,12,2019,12,18,72.07,7,0,0
2856,12,2019,1,25,183.88,8,0,0
2857,12,2019,10,20,61.52,10,0,0
2858,12,2019,8,11,50.53,4,0,0
2859,12,2019,1,29,42.55,1,0,1
2860,12,2019,2,14,145.27,7,0,1
2861,12,2019,3,18,66.53,4,0,0
2862,12,2019,2,15,30.38,4,11,0
2863,12,2019,1,17,22.43,5,9,0
2864,12,2019,2,4,26.07,4,0,0
2865,12,2019,7,14,33.7,5,0,0
2866,12,2019,3,12,85.98,3,0,1
2867,12,2019,11,15,40.95,7,0,0
2868,12,2019,1,13,44.92,3,0,0
2869,12,2019,1,7,3.2,5,41,0
2870,12,2019,7,11,64.87,7,38,0
2871,12,2019,7,19,91.92,8,24,0
2872,12,2019,2,23,42.72,11,22,0
2873,12,2019,9,16,30.55,4,22,0
2874,12,2019,6,14,122.73,5,24,0
2875,12,2019,9,51,262.02,8,21,1
2876,12,2019,12,15,28.53,3,21,0
2877,12,2019,3,37,32.48,5,20,0
2878,12,2019,3,4,20.75,2,19,0
2879,12,2019,13,35,109.3,6,19,1
2880,12,2019,8,18,135.75,5,18,0
2881,12,2019,7,13,76.13,5,15,0
2882,12,2019,8,26,92.6,5,13,0
2883,12,2019,4,6,53.65,3,12,0
2884,12,2019,4,5,63.6,4,8,0
2885,12,2019,9,17,32.15,5,3,0
2886,12,2019,1,3,11.85,3,2,0
2887,12,2019,4,49,154.12,20,0,0
2888,12,2019,7,17,91.23,6,0,1
2889,12,2019,2,16,6.63,5,0,0
2890,12,2019,1,6,144.75,3,0,1
2891,12,2019,2,10,152.3,6,0,1
2892,12,2019,1,11,40.18,5,0,0
2893,12,2019,4,18,20.27,9,3,0
2894,12,2019,3,15,114.08,3,0,1
2895,12,2019,9,11,104.43,5,1,0
2896,12,2019,3,12,111.78,4,0,1
2897,12,2019,6,32,99.75,10,0,0
2898,12,2019,2,12,19.05,8,0,0
2899,12,2019,1,5,10.65,3,0,0
2900,12,2019,1,8,39.88,2,185,0
2901,12,2019,2,16,28.1,4,0,0
2902,12,2019,3,10,110.97,8,0,0
2903,12,2019,11,17,130.07,4,0,0
2904,12,2019,6,7,105.23,7,0,0
2905,12,2019,1,2,0.85,2,0,1
2906,12,2019,13,15,28.98,4,2,0
2907,12,2019,5,10,22.63,6,1,0
2908,12,2019,5,3,5.87,3,1,0
2909,12,2019,8,27,26.73,3,0,0
2910,12,2019,1,20,207.55,4,0,1
2911,12,2019,2,6,166.3,4,52,1
2912,12,2019,12,23,73.68,4,0,0
2913,12,2019,4,7,17.6,5,0,0
2914,12,2019,1,6,20.45,3,0,0
2915,12,2019,6,12,31.82,6,0,0
2916,12,2019,3,7,99.05,4,52,1
2917,12,2019,6,10,133.73,5,0,0
2918,12,2019,5,11,129.7,8,0,0
2919,12,2019,1,4,91.03,2,0,0
2920,12,2019,1,7,16.45,3,0,0
2921,1,2020,6,15,34.88,6,35,0
2922,1,2020,2,3,12.78,2,27,0
2923,1,2020,2,7,15.05,4,26,0
2924,1,2020,2,12,144.95,6,26,1
2925,1,2020,1,4,57.58,3,25,0
2926,1,2020,12,15,34.68,2,25,0
2927,1,2020,3,4,75.52,4,24,0
2928,1,2020,1,6,1.73,3,23,0
2929,1,2020,4,6,34.57,5,23,0
2930,1,2020,10,15,24.25,4,22,0
2931,1,2020,6,15,1.55,4,19,0
2932,1,2020,1,5,12.65,3,18,0
2933,1,2020,1,13,28.37,3,18,0
2934,1,2020,3,11,6.55,5,20,0
2935,1,2020,1,7,19.25,3,22,0
2936,1,2020,4,8,26.57,6,19,0
2937,1,2020,2,16,21.02,3,11,0
2938,1,2020,2,9,77.3,4,12,0
2939,1,2020,10,15,94.55,4,9,0
2940,1,2020,7,53,292.62,10,2,1
2941,1,2020,5,8,64.1,6,7,0
2942,1,2020,16,33,136.25,5,9,1
2943,1,2020,4,8,85.18,3,23,0
2944,1,2020,9,12,97.6,6,0,0
2945,1,2020,3,10,74.48,4,0,0
2946,1,2020,10,15,16.38,3,1,0
2947,1,2020,2,4,26.47,4,0,0
2948,1,2020,5,8,96.58,6,0,0
2949,1,2020,3,5,95.05,6,0,0
2950,1,2020,2,5,14.3,5,0,0
2951,1,2020,2,21,39.05,12,0,0
2952,1,2020,2,15,12.65,10,0,0
2953,1,2020,1,2,36.37,3,0,0
2954,1,2020,3,11,21.25,6,121,0
2955,1,2020,8,12,49.42,4,10,0
2956,1,2020,1,13,40.32,9,1,0
2957,1,2020,12,15,30.95,5,0,0
2958,1,2020,14,15,8.33,7,0,0
2959,1,2020,1,13,93.95,3,0,1
2960,1,2020,3,6,32.1,5,0,0
2961,1,2020,3,5,31.72,4,0,0
2962,1,2020,1,3,29.33,3,6,0
2963,1,2020,1,10,118.35,3,0,1
2964,1,2020,8,17,156.38,7,0,0
2965,1,2020,2,2,35.25,4,0,0
2966,1,2020,9,10,27.13,2,0,0
2967,1,2020,6,9,112.1,5,0,0
2968,1,2020,5,12,25.53,4,0,0
2969,1,2020,2,8,140.37,5,0,1
2970,1,2020,2,3,14.07,2,0,0
2971,1,2020,10,15,80.15,5,0,0
2972,1,2020,2,15,15.92,5,0,0
2973,1,2020,14,15,14.85,3,0,0
2974,1,2020,1,10,2.72,6,0,0
2975,1,2020,2,2,88.35,3,0,0
2976,1,2020,3,17,40.17,15,0,0
2977,1,2020,2,9,97.92,4,0,1
2978,1,2020,17,27,134.6,7,0,1
2979,1,2020,24,43,251.92,13,0,0
2980,1,2020,1,5,40.9,6,0,0
2981,1,2020,4,5,50.42,7,0,0
2982,1,2020,2,3,13.75,4,16,0
2983,1,2020,1,15,51.82,9,11,0
2984,1,2020,3,11,39.05,4,10,0
2985,1,2020,7,9,47.37,4,9,0
2986,1,2020,3,7,58.63,5,0,1
2987,1,2020,5,16,107.5,8,0,0
2988,1,2020,3,21,26.08,5,1,0
2989,1,2020,2,5,102.22,5,0,0
2990,1,2020,3,5,97.77,4,0,0
2991,1,2020,8,17,24.97,3,0,0
2992,1,2020,4,5,75.45,6,45,0
2993,1,2020,7,14,22.87,3,44,0
2994,1,2020,9,10,188.67,9,39,0
2995,1,2020,8,15,24.35,7,30,0
2996,1,2020,1,12,22.55,4,30,0
2997,1,2020,3,11,43.22,5,28,0
2998,1,2020,3,5,11.02,3,27,0
2999,1,2020,4,25,48.25,8,27,0
3000,1,2020,10,15,10.78,2,27,0
3001,1,2020,5,19,34.4,10,98,0
3002,1,2020,3,4,27.88,4,25,0
3003,1,2020,2,3,10.08,5,23,0
3004,1,2020,10,15,38.37,4,22,0
3005,1,2020,5,16,5.52,3,22,0
3006,1,2020,1,6,20.78,4,21,0
3007,1,2020,4,16,60.65,8,19,0
3008,1,2020,16,19,17.75,8,15,0
3009,1,2020,1,2,21.1,2,12,0
3010,1,2020,4,16,109.8,4,13,1
3011,1,2020,3,4,29.2,2,1,0
3012,1,2020,1,3,17.22,5,0,0
3013,1,2020,3,14,62.0,7,0,0
3014,1,2020,1,27,108.02,12,0,0
3015,1,2020,5,11,157.92,4,0,1
3016,1,2020,6,14,136.58,4,0,0
3017,1,2020,8,17,115.07,4,5,0
3018,1,2020,2,3,12.65,4,0,0
3019,1,2020,13,15,98.43,4,0,0
3020,1,2020,4,5,43.52,3,0,0
3021,1,2020,3,40,233.4,4,26,1
3022,1,2020,19,20,141.15,5,1,0
3023,1,2020,8,8,77.17,4,21,0
3024,1,2020,4,7,31.18,3,0,0
3025,1,2020,6,16,29.72,5,0,0
3026,1,2020,3,5,72.3,4,0,0
3027,1,2020,6,10,9.4,7,0,0
3028,1,2020,1,10,45.87,2,357,1
3029,1,2020,8,13,105.95,5,0,0
3030,1,2020,7,9,62.72,4,0,0
3031,1,2020,2,17,16.93,3,12,0
3032,1,2020,20,90,221.7,7,14,1
3033,1,2020,2,15,179.77,5,11,0
3034,1,2020,6,14,175.87,5,11,0
3035,1,2020,9,11,32.77,4,9,0
3036,1,2020,12,15,43.3,3,2,0
3037,1,2020,10,16,135.72,6,1,1
3038,1,2020,4,8,61.93,4,0,0
3039,1,2020,6,7,4.43,4,0,0
3040,1,2020,1,5,97.88,3,0,1
3041,1,2020,7,9,71.98,8,0,0
3042,1,2020,15,20,118.03,5,0,0
3043,1,2020,3,7,16.37,3,0,0
3044,1,2020,11,17,17.37,3,0,0
3045,1,2020,9,10,139.32,4,0,0
3046,1,2020,2,6,112.8,5,0,0
3047,1,2020,5,12,81.78,5,0,0
3048,1,2020,5,8,20.25,5,0,0
3049,1,2020,4,5,18.83,9,0,0
3050,1,2020,1,2,12.65,2,0,0
3051,1,2020,1,3,1.27,4,0,0
3052,1,2020,7,7,23.37,2,159,0
3053,1,2020,3,10,47.97,6,12,0
3054,1,2020,3,7,68.02,4,11,0
3055,1,2020,3,15,18.2,3,10,0
3056,1,2020,11,13,64.62,5,0,0
3057,1,2020,1,5,3.28,6,0,0
3058,1,2020,3,24,165.93,9,0,0
3059,1,2020,8,11,107.9,4,0,0
3060,1,2020,6,30,200.68,8,0,1
3061,1,2020,2,3,11.77,3,0,0
3062,1,2020,1,5,13.43,3,0,0
3063,1,2020,2,3,10.43,3,0,0
3064,1,2020,2,16,60.17,7,24,0
3065,1,2020,4,15,145.5,5,0,0
3066,1,2020,6,8,93.1,8,0,0
3067,1,2020,9,18,58.05,3,0,0
3068,1,2020,11,16,9.77,3,0,0
3069,1,2020,12,13,42.2,5,0,0
3070,1,2020,6,22,24.68,5,0,0
3071,1,2020,2,8,132.75,4,13,1
3072,1,2020,4,24,133.33,4,2,1
3073,1,2020,1,3,31.48,3,1,0
3074,1,2020,16,24,118.25,5,0,0
3075,1,2020,5,10,156.07,8,0,0
3076,1,2020,3,4,46.63,5,0,0
3077,1,2020,6,9,8.95,5,0,0
3078,1,2020,5,6,4.2,4,0,0
3079,1,2020,5,6,40.38,5,0,0
3080,1,2020,2,6,113.62,3,0,1
3081,1,2020,15,42,245.13,4,0,1
3082,1,2020,1,8,11.13,5,0,0
